id,text,BIO_anno,class
3139,逾期上征信？,B-COMMENTS_N I-COMMENTS_N O B-PRODUCT I-PRODUCT O,2
5373,民生香白银联有分吗,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O,2
5336,打电话让办副卡不给提额度,O O O O O B-PRODUCT I-PRODUCT O O O B-COMMENTS_N I-COMMENTS_N,2
1087,我的支付白还在审批,O O B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N,2
5865,你怎么还是这个界面，动卡空间额度页面不是改版了一段时间了,O O O O O O O O O O O B-PRODUCT O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O,2
3952,先养个三个月以上，再看额度,O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,2
1538,查的都严，我记得之前去中行激活洛天依，当时直接说一天只有5储蓄卡张开卡名额,O O O B-COMMENTS_ADJ O O O O O O O B-BANK I-BANK B-COMMENTS_N I-COMMENTS_N B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O,2
631,有社保也叫三无么？有公积金么？,O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O,2
5183,你的标准白金是那个灰色的尊尚标准白金卡吗？,O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O,2
4238,刚给客服打电话说这个卡还没正式。？他到处宣传还没正式发布，坑啊,O O O O O O O O O O B-PRODUCT O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O,0
6878,像我这样，直接秒拒是不是更痛快点,O O O O O O O O B-COMMENTS_ADJ O O O O O O O,2
5549,可以现场申请支取并提交其他财务证明?,O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O,2
898,信用卡一年消费100K后怎么弄理财白金卡?,B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-PRODUCT I-PRODUCT B-PRODUCT I-PRODUCT I-PRODUCT O,2
1840,过两天再看看，一般工行的速度很快的,O O O O O O O O O B-BANK I-BANK O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
535,38万?38.点数可以赚吗?HLB需要，工行反正是需要的,O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O O O,2
1703,别人的卡反正不在乎?别这么做。?刷子完好,O O O B-PRODUCT O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
1362,上个月申请的，秒批25万。中信的哦,O O O O O O O O O O O O O B-BANK I-BANK O O,2
1161,恭喜恭喜！白金了么？,B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O,1
7013,成功率不高呗,B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
1626,建行5K-10k,B-BANK I-BANK O O O O O O,2
7507,建行53K,B-BANK I-BANK O O O,2
2226,怎么操作啊，好着急,O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
5331,我就是申请提前结清提了30个点，不过前天被警告了，说我把资金流入股市，以后要注意，不然会降额，怪不得客...,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O,2
1622,消卡消户，免得产生年费！别信什么通过存钱入去刷卡覆盖不良记录这套，明坑小白刷卡费，征信记录是无法掩盖的，只有还清后5年才能在征信上抺去这不良记录的！...,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O B-COMMENTS_ADJ O O B-COMMENTS_N I-COMMENTS_N O O B-PRODUCT I-PRODUCT O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O B-PRODUCT I-PRODUCT O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O,0
4513,先提升资质，再办卡。先办好提额的最后再办不好提额的。你把提额的希望寄托在中行，思路就错了。我也是绕了好大一圈弯路，还绕了一年，妈的。...,O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-PRODUCT O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O B-BANK I-BANK O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O,0
3393,蓝牙盾，这是最新的了，技巧就是融e借，只要没有坏，不用换，不过里面的证书是五年一次的，自己连接蓝牙可以更换（到期前90天），主要是电池的保护，长期不使用六个月充一...,O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
6538,今天有两种风险管控短信，这是提醒，有的是直接抓，说的好吓人,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
5846,中信最怕刷,B-BANK I-BANK O B-COMMENTS_ADJ O,2
3526,就倒了几次，放那没管他了，就这样吧，也不想注销了,O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
250,是不是没有建行储蓄卡？看进度和这个字面显示的意思我个人理解是让你本人先去网点完成面签（即所谓银行的三亲见，保证是本人申请）然后再制卡邮寄...,O O O O O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2988,我的上月银行发过信息补充资料，去补了，还是被锁了，今天申请解锁，一般都是邀请办卡的会这样，地方银行瞎填的个人信息...,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT O O O O O O O O O O O O O O O O O O O,2
6860,穷限制了想象力，什么理财啊，基金啊离我很遥远,O O O O O O O O O O B-PRODUCT I-PRODUCT O O B-PRODUCT I-PRODUCT O O O O O O,2
4262,查贷后还是贷款？,O O O O O B-PRODUCT I-PRODUCT O,2
6970,我普卡也拒了,O B-PRODUCT I-PRODUCT O B-COMMENTS_ADJ O,2
2735,微信关注微加信用卡，我看之前中介发的说这个无视征信很好申请,O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
3599,机关单位入职一年了大妈代发公积金社保齐全,O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O,2
4226,我昨晚申请的，已经过了中午，额度是共享的。,O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,2
1089,5卡民生 兴业 工商 建设 浦发,O B-PRODUCT B-BANK I-BANK O B-BANK I-BANK O B-BANK I-BANK O B-BANK I-BANK O B-BANK I-BANK,2
157,广东的吗，是的就是广东的农商行,O O O O O O O O O O O O B-BANK I-BANK I-BANK,2
6701,好的谢谢还有一个问题一个月鸡34笔其他的都是线上的可以吗？vxzfb那些,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
5110,我的显示初审额度27000,O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,2
2086,招商向日葵。不想做就做不了。我没有那么多现金。立即兑现,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O,0
1206,你为什么不直接建行的经办人呢,O O O O O O O B-BANK I-BANK O O O O O,2
6114,建行的面签很简单。网点大厅里有台智慧柜员机直接面签就可以。工本费应该是开卡后收取。,B-BANK I-BANK O B-PRODUCT I-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O B-PRODUCT O O O O,2
3748,民生是这样，给钱也不给办，要拿银行日均转账20万的流水才给办，别的行办也挺费劲,B-BANK I-BANK O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O,0
5698,是先寄卡在面签吗还是先面签在寄卡,O O O B-PRODUCT O O O O O O O O O O O B-PRODUCT,2
1801,是不是过段时间会好点？我的意思是不是新卡就是018,O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O B-PRODUCT O O O O O,2
5867,连续几个月多刷，再连续几个月少刷，有可能提固定,O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N,2
3497,我都不配摸吧这玩意，太贵了,O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
2168,小昭没有军事道德?入口藏得很深?我看到我丢了很多分,O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
3569,我说的是国外都去了来几个真实消费提额会快很多,O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
4193,50%不值于吧，0账单全额那算啥，分期保平安好了,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O O O O B-PRODUCT I-PRODUCT O B-BANK I-BANK O O,2
92,Giao就完了，提额肯定是有希望的,O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O,2
5659,这才是正常人水平，正常上班族的水平都差不多,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,2
5550,那就等系统以后自动提吧，放心。银行不会吞钱的。这点还是值得信任的,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
6372,给口袋银行APP充油卡,O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O,2
693,短信没有额度吗,O O O O B-COMMENTS_N I-COMMENTS_N O,2
5383,有点影响吧无所谓了装修钱不够,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
5566,老哥，那账单还清后真的清零吗？我今天刚办，中信的讲还完后会清掉,O O O O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O B-BANK I-BANK O O O O O O O O,2
4368,我知道了谢谢就是这3100不还也不会逾期对吧,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,2
4651,转到信用卡以后就算取现也取不出来吗,O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O,2
4516,能给额度就香了。,O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ O O,2
3225,工作单位不填也能过？没有单位能过吗？应该存多少？还有其他的人脉。,O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O,2
6273,这个能提前还款吗,O O O O O B-COMMENTS_N I-COMMENTS_N O,2
3706,尊享写成尊亨……不过疑惑的是为什么号码会是95588，可能是骗子,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
2355,10万全崩，要是10万没用，也还是欠6万，哎，不知道这6万该怎么弄了,O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O,2
5789,还在审核中，其他卡提示不能通过网络渠道应用。,O O B-COMMENTS_N I-COMMENTS_N O O O O B-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O,2
4535,亲哥40k，开心的不行了,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_ADJ I-COMMENTS_ADJ O,1
4699,不知道啊，我没试！我准备先把建、农申请下来，在搞商业银行,O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
181,用了多久？大山白这么难求？,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
4519,"复旦大学支行有，但是不太肯办,好难哦",O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O,0
1995,e招贷还清多久,B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
4820,工行额度挺高额！,B-BANK I-BANK B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O,1
2777,你转个一块钱试试，一块钱都转不出，那就是拉黑了。,O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,0
407,分期通使用征信上咋提示的,B-PRODUCT I-PRODUCT I-PRODUCT O O B-PRODUCT I-PRODUCT O O O O O,2
3303,520申请，521通过，524开户，526寄卡，527收到卡，兴业就是这么有效率,O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT O O O O O O B-PRODUCT O B-BANK I-BANK O O O O O O O,2
295,每月0.35%，这个利率有点高啊,O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ O,0
2120,不在黑屋也不提，一年了，有毛用，想注销了,O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,0
615,你要是资金紧张的话分期肯定是划算的，客服打电话来我一般都不鸟她们。自己app上都操作了,O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O,0
203,去网点。?网点办信用卡很靠谱,O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ,1
1690,支付宝支付,B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N,2
2737,8k能干嘛，额度低的可怜,O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
5627,每天都是几百块。刚刷了一次，收到短信3985元。啊哈，交通银行还是很靠谱的,O O O O O O O O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK I-BANK I-BANK O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,1
4748,怎么申请的啊，我也想有这个高额度,O O O O O O O O O O O O O B-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N,2
3375,我该不该借，该不该马上借？借款后信用卡额度在哪里调平？之后，,O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,2
4302,中国银行不提就不要显示。,B-BANK I-BANK I-BANK I-BANK O O O O O O O O,2
3487,这还没到5月，看你是电话销卡还是销卡后一个月去柜台消的。工行电话销卡要等一年才能销户。电话销卡后去过柜台销卡就45天生效了。如果是后者，换异地应当算首卡。必定要面...,O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O B-BANK I-BANK O O B-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O,2
5261,负债高，窟窿18个,B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O O O O O O,2
2233,我也是上午申请下午来短信通过，也是b卡，不过我的额度没你高。恭喜了,O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ O B-COMMENTS_ADJ I-COMMENTS_ADJ O,1
2518,你的还查得到冻结时间，我今天去柜台，它上面没有显示冻结事件，只有行政的地址和电话,O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O,2
7250,如果不是前面那次审核出错的话没戏,O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O,2
7266,没公积金??几乎推不倒老油子,O O O O O O O O O O O O O O,2
6436,我确定是用自己的名字。你敢用别人的名字刷吗？不能吧,O O O O O O O O O O O O O O O O O O O O O O O O O,2
2895,以前几年一直有融E借跟信用卡额度一样，这个月突然没了,O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
1432,是邀请活动吗？为什么我没有?刷2万以上就没有每5000人刮奖的活动吗？,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2235,京东小白卡最容易通过？,B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2
3045,新规定指的是大妈行还是所有行。。,O O O O O O O O O O O O O O O O,2
5455,我现在已经借了，就没有那个页面了，交通银行app-我的-从上往下滑依次是我的提醒-我的银行卡-我的贷款-我...,O O O O O O O O O O O O O O O O O B-BANK I-BANK I-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O B-PRODUCT I-PRODUCT O O O O O,2
185,随你，想giao哪个giao哪个，反正都是不错的，看个人需求了,O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O,1
1988,网申的？会有业务员联系你填表，再等等吧,B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O,2
5833,后面老哥也没弄有起诉了嚒我是逾期4个账单日了,O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_N I-COMMENTS_N O O,2
4934,这个属于卡贷,O O O O O O,2
903,砖多直接大额理财，砖少支付宝刷，每天大概涨100星点左右。,O O O O B-COMMENTS_N I-COMMENTS_N B-PRODUCT I-PRODUCT O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O B-COMMENTS_ADJ O O O O O O O O,2
3778,别的会员没啥用，除非话费真的用不完，才会考虑换换网易云音乐视频会员那些,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O,2
6065,开卡就要收取这笔费用，我这几年开了多少张卡，在有这个app之前，还真没有注意到这一点，我简直要疯了,O B-PRODUCT O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O B-PRODUCT O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O,0
6482,我接到电话半小时后回来，,O O O O O O O O O O O O,2
6647,鼎极白开卡后，打电话销了这两个卡，DIY卡多选了2项年58元，不能自选还不能取消订制，只有销了它。,O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,0
6904,"〔中国银行·长城银联白金卡〕20,000",O B-BANK I-BANK I-BANK I-BANK O O O B-COMMENTS_N I-COMMENTS_N B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O,2
3140,之前没同意更新的都不上征信。,O O O O O O O O O O O B-PRODUCT I-PRODUCT O,2
372,如果已经向银行申请，就耐心等结果，会有分行专员联系你，主要还是要看你是否有还款能力。,O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O,2
3083,我去年点了短信然后加了个征信,O O O O O O O O O O O O B-PRODUCT I-PRODUCT,2
2977,你在乎征信还是在乎那房贷，养征信不就是为了房贷。。。,O O O B-PRODUCT I-PRODUCT O O O O O B-PRODUCT I-PRODUCT O O B-PRODUCT I-PRODUCT O O O O O B-PRODUCT I-PRODUCT O O O,2
963,我没试过，有坛友试过，好像是一样的，货币基金产品是1万100点,O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O,2
2765,我小卡怎么了？看不起？最少我没有赖账不还，没有逾期，没有被催收？,O O B-PRODUCT O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O,2
1658,缺钱就分，不缺不分，我之前缺钱3w3，12期利息收我2k多,O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,2
1466,我用的银行代码可以在主扫里扫。前两天刚倍增30W多。,O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O,2
6715,工商2.6浙商5.0平安5.0,O O O O O B-BANK I-BANK O O O B-BANK I-BANK O O O,2
645,哈哈哈，别想了，不存在的，无卡也是同额度。除非你换资料,O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O,2
6433,交通3.4%，工商3.6%，中信3.6%，建行3.85%，兴业 广发 招商3.85%等等,B-BANK I-BANK O O O O O B-BANK I-BANK O O O O O B-BANK I-BANK O O O O O B-BANK I-BANK O O O O O O B-BANK I-BANK O B-BANK I-BANK O B-BANK I-BANK O O O O O O O,2
5606,初审没通过？只是招行而已,O O O O O O O O B-BANK I-BANK O O,2
826,这个卡还能曲线？,O O B-PRODUCT O O O O O,2
7289,超版小姐姐，帮我把此帖删了吧，谢谢。之前很久没去过阳光惠生活app，是我看错了。今天电话去销卡的时候...,O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O,2
6349,公积金贷款，不是只有买房的时候才能申请么:L,B-PRODUCT I-PRODUCT I-PRODUCT B-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O,2
792,不用理他，出账单了，他们就收到的名单，然后打电话，你就说已经还了，他们立马挂电话,O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
6181,请问除了建行还有哪些银行不喜欢多头授信的啊,O O O O B-BANK I-BANK O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_N I-COMMENTS_N O O,0
7047,居然还有担保费，见识了,O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O O,2
1775,你小心，不要不满三个账单期申额啊！对的代码一样的！,O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O,2
4774,嗯，当然你有100万以上可以放里试试，砖少别试了。,O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O,2
5243,提临额对固定有帮助吗,O B-COMMENTS_N I-COMMENTS_N O O O O O O O,2
814,快贷不可以的吧,B-PRODUCT I-PRODUCT O O O O O,2
1864,我一直在小额多刷啊。。真实消费,O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,2
189,怎么开公积金到建行的,O O O B-PRODUCT I-PRODUCT I-PRODUCT O B-BANK I-BANK O,2
2014,我没查信用信息，不过是黑名单估计,O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O,2
6546,建行_43k(20k-30k-42k-43K),B-BANK I-BANK O O O O O O O O O O O O O O O O O O O O O,2
1145,你的居然还可以超额，我的卡不可以,O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O B-PRODUCT O O O,2
6189,最近感觉部分地区的建行在猛烈的推荐信用卡，你如果到了建行网点，不办一张信用卡，感觉都对不起小姐姐的热情,O O O O O O O O O B-BANK I-BANK O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O B-BANK I-BANK O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O,2
461,我原来也到不了刷脸这一步，直接拒绝，这次让我刷脸,O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O,0
1564,八行提额,O O B-COMMENTS_N I-COMMENTS_N,2
3780,实在不行就拒绝我，我一个年轻小伙都快被熬成老头子了。,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O,2
6623,销了吗兄弟。注销安心些,O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
2952,是不是有实体卡，有的话说一声,O O O O O O B-PRODUCT O O O O O O O,2
4925,不应该，只要是同地区，没问题,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
7365,UBS、?现在都是手机银行了啊,O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O,2
1699,具体还是要咨询小招，招行的服务还是很好的,O O O O O O O O O O B-BANK I-BANK O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,1
4234,工行1k~50k~65k,B-BANK I-BANK O O O O O O O O O O,2
2781,他行转账进这个卡不行，这个卡里1197想转一毛钱出来也不行。,O O O O O O O B-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-PRODUCT O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
5389,申请秒拒查进度都没有什么原因，有没有哪个遇到过,O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O,2
4633,信访是哪个？哪个网站投诉的，完全没有作用吧，搞的人心烦,O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
7121,稳了，就差面签了。我已十六行了，还能下柳州银行吗？,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O,2
2537,还有一个月就知道能不能3加1了。目前9行，销了一个,O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O,2
2204,咋办啊我拖欠半个月了，真的太难了,O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,0
3867,融e1w信用卡也是1万,O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O,2
6196,我特么没逾期都频繁提示逾期并扣了违约金。而且还款记录就是按时还款的,O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_N I-COMMENTS_N O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O B-PRODUCT I-PRODUCT O O O O O O B-PRODUCT I-PRODUCT O,0
3248,没有上万的小贷清了，安心了,O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
2547,招商经典白一定要在行少授信低的时候申请，最好总授信在30万以下申请。,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,2
